state_name,state_abb,year,pe_coal,pe_naturalgas,pe_petroleum,pe_nuclear,pe_totalrenew,re_biomass,re_geothermal,re_hydropower,re_solar,re_wind
Maryland,MD,1982,217256,159832,472074,114555,51599,37581,0,14018,0,0
Maine,ME,1982,6935,2686,230398,50097,126910,96140,0,30770,0,0
Michigan,MI,1982,711387,762073,745764,166124,109127,96472,0,12655,0,0
Minnesota,MN,1982,212528,263011,467279,112911,58968,48450,0,10518,0,0
Missouri,MO,1982,523817,282312,543957,0,43954,26643,0,17311,0,0
Mississippi,MS,1982,100518,276666,314441,0,44643,44643,0,0,0,0
Montana,MT,1982,48650,52782,130099,0,126686,12523,0,114163,0,0
North Carolina,NC,1982,622104,146759,600316,101057,143364,86826,0,56538,0,0
North Dakota,ND,1982,198916,29003,122775,0,29855,3168,0,26687,0,0
Nebraska,NE,1982,96746,135550,184673,96917,19739,7067,0,12672,0,0
New Hampshire,NH,1982,27624,9686,114853,0,33759,20695,0,13064,0,0
New Jersey,NJ,1982,78375,377216,1191430,155455,49211,51533,0,-2321,0,0
New Mexico,NM,1982,225549,213347,187749,0,8035,7214,0,821,0,0
Nevada,NV,1982,146479,49889,128355,0,18717,3867,0,14850,0,0
New York,NY,1982,288982,790695,1775955,159870,397442,130211,0,267231,0,0
Ohio,OH,1982,1392042,770419,1124585,35722,114311,114254,0,56,0,0
Oklahoma,OK,1982,203812,692328,443116,0,37437,15590,0,21847,0,0
Oregon,OR,1982,11803,73916,341618,53062,561127,88365,0,472761,0,0
Pennsylvania,PA,1982,1291496,708310,1191619,182395,149605,130485,0,19120,0,0
Rhode Island,RI,1982,197,28134,90122,0,6053,6018,0,36,0,0
South Carolina,SC,1982,271483,100978,309557,145677,69636,44240,0,25396,0,0
South Dakota,SD,1982,36957,25014,97585,0,60381,3656,0,56725,0,0
Tennessee,TN,1982,470661,212041,483674,111885,184144,82019,0,102125,0,0
Texas,TX,1982,931065,3503024,4020260,0,80753,70015,0,10738,0,0
Utah,UT,1982,159560,110526,166643,0,16761,6051,0,10710,0,0
Virginia,VA,1982,259723,154574,604004,192897,93614,83784,0,9830,0,0
Vermont,VT,1982,1264,4340,53063,46222,22667,13818,0,8849,0,0
Washington,WA,1982,74069,114396,582011,40206,1008174,91303,0,916871,0,0
Wisconsin,WI,1982,324150,315738,437256,113696,195454,170138,0,25315,0,0
West Virginia,WV,1982,807953,136141,192255,0,25803,14112,0,11691,0,0
Wyoming,WY,1982,333591,90586,147840,0,12243,3361,0,8883,0,0
United States,US,1982,15269049,18367053,30179518,3131148,5980929,2664743,50627,3265558,0,0
Alaska,AK,1983,12403,239678,175955,0,9591,3348,0,6243,0,0
Alabama,AL,1983,532596,229993,415569,274203,282179,164722,0,117458,0,0
Arkansas,AR,1983,177458,211726,284711,83380,95412,60540,0,34872,0,0
Arizona,AZ,1983,295442,120418,289170,0,175999,23644,0,152355,0,0
California,CA,1983,32022,1601037,2979017,61214,811004,148644,63910,598435,0,16
Colorado,CO,1983,254698,207120,319872,8162,35857,16171,0,19686,0,0
Connecticut,CT,1983,712,76286,428078,126367,48199,44222,0,3977,0,0
District of Columbia,DC,1983,3040,29633,43776,0,2564,2564,0,0,0,0
Delaware,DE,1983,73014,35491,122905,0,2224,2224,0,0,0,0
Florida,FL,1983,318946,321009,1417209,161446,94585,92271,0,2314,0,0
Georgia,GA,1983,584816,303129,685558,84771,151110,107773,0,43337,0,0
Hawaii,HI,1983,1040,0,205190,0,14920,14035,0,885,0,0
Iowa,IA,1983,253663,223581,318754,25177,72089,62415,0,9675,0,0
Idaho,ID,1983,9466,36833,100634,0,152320,17969,0,134351,0,0
Illinois,IL,1983,848229,956269,1197343,305571,126417,125003,0,1414,0,0
Indiana,IN,1983,1105128,425164,636475,0,67925,63524,0,4401,0,0
Kansas,KS,1983,231156,345858,344475,0,10707,10649,0,58,0,0
Kentucky,KY,1983,637850,177528,449654,0,65792,31669,0,34123,0,0
Louisiana,LA,1983,106718,1472328,1560429,0,74654,74654,0,0,0,0
Massachusetts,MA,1983,96877,185610,749558,66116,78596,75676,0,2920,0,0
Maryland,MD,1983,232600,148327,486226,127325,52085,33512,0,18573,0,0
Maine,ME,1983,5895,2475,177768,62488,140252,109362,0,30891,0,0
Michigan,MI,1983,706594,710144,747226,178651,122339,109405,0,12934,0,0
Minnesota,MN,1983,211168,246314,460833,128164,62679,51387,0,11292,0,0
Missouri,MO,1983,564360,264229,526714,0,44094,26045,0,18048,0,0
Mississippi,MS,1983,96091,244281,308251,0,45071,45071,0,0,0,0
Montana,MT,1983,42786,46619,148093,0,135671,14047,0,121624,0,0
North Carolina,NC,1983,594999,141025,638834,134819,149658,85048,0,64610,0,0
North Dakota,ND,1983,213444,27302,124191,0,28400,3390,0,25010,0,0
Nebraska,NE,1983,104815,124993,195549,66321,21516,7360,0,14157,0,0
New Hampshire,NH,1983,29383,9522,112789,0,38209,23974,0,14234,0,0
New Jersey,NJ,1983,91632,407751,1177466,69006,60308,62702,0,-2394,0,0
New Mexico,NM,1983,263654,184595,208526,0,9201,8267,0,933,0,0
Nevada,NV,1983,140246,44691,138721,0,47194,4130,0,43064,0,0
New York,NY,1983,268018,738159,1606417,178577,435889,158213,0,277676,0,0
Ohio,OH,1983,1321092,708534,1104882,53479,132120,130696,0,1424,0,0
Oklahoma,OK,1983,219296,655366,461895,0,39850,13549,0,26301,0,0
Oregon,OR,1983,9888,69791,308401,40186,574207,99999,0,474208,0,0
Pennsylvania,PA,1983,1337526,658671,1227111,160505,167142,154832,0,12310,0,0
Rhode Island,RI,1983,172,29445,92619,0,7401,7368,0,32,0,0
South Carolina,SC,1983,233856,104301,324249,278962,75407,42818,0,32589,0,0
South Dakota,SD,1983,30709,23582,92479,0,61830,3697,0,58133,0,0
Tennessee,TN,1983,547105,199046,477721,153222,189453,84753,0,104700,0,0
Texas,TX,1983,1016758,3335505,3995613,0,78066,66418,0,11648,0,0
Utah,UT,1983,160238,118449,176813,0,21168,6505,0,14663,0,0
Virginia,VA,1983,275468,146846,627925,203636,95982,83257,0,12725,0,0
Vermont,VT,1983,1164,4324,57921,31298,26554,15971,0,10583,0,0
Washington,WA,1983,80210,111791,523972,38098,1004891,104755,0,900136,0,0
Wisconsin,WI,1983,352824,301789,431106,101404,217664,190778,0,26886,0,0
West Virginia,WV,1983,826149,120214,197978,0,23389,11717,0,11672,0,0
Wyoming,WY,1983,313646,85247,114608,0,15780,3670,0,12097,0,12
United States,US,1983,15867060,17212020,29997230,3202549,6495612,2904414,63910,3527260,0,28
Alaska,AK,1984,12883,258039,200815,0,11152,3917,0,7235,0,0
Alabama,AL,1984,584607,239598,415550,262518,288127,175397,0,112730,0,0
Arkansas,AR,1984,163879,214432,263495,117188,91646,63217,0,28429,0,0
Arizona,AZ,1984,324862,126844,311927,0,188831,25139,0,163692,0,0
California,CA,1984,37243,1739833,3213001,153366,696738,165871,80195,450580,55,37
Colorado,CO,1984,286888,220950,325731,598,39837,17189,0,22648,0,0
Connecticut,CT,1984,1489,83245,466486,154967,41112,37171,0,3941,0,0
District of Columbia,DC,1984,2475,29802,47271,0,3226,3226,0,0,0,0
Delaware,DE,1984,72797,43852,129111,0,2927,2927,0,0,0,0
Florida,FL,1984,378652,318172,1318892,261074,112695,110474,0,2221,0,0
Georgia,GA,1984,681531,315287,728111,59331,159451,116258,0,43193,0,0
Hawaii,HI,1984,941,0,216113,0,15372,14301,216,855,0,0
Iowa,IA,1984,251547,238314,312600,29274,75557,65969,0,9587,0,0
Idaho,ID,1984,9020,40341,98726,0,156188,18432,0,137756,0,0
Illinois,IL,1984,833205,1056089,1098184,379243,124741,123273,0,1468,0,0
Indiana,IN,1984,1209499,451395,715014,0,65106,60559,0,4548,0,0
Kansas,KS,1984,274843,360762,407423,0,14676,14596,0,78,0,1
Kentucky,KY,1984,670985,193323,457857,0,77261,40577,0,36684,0,0
Louisiana,LA,1984,119071,1661309,1459360,0,78816,78816,0,0,0,0
Massachusetts,MA,1984,116021,208279,803719,11221,65032,61934,0,3098,0,0
Maryland,MD,1984,270158,162784,517865,126334,60086,38974,0,21113,0,0
Maine,ME,1984,4951,2528,207391,55552,139329,108141,0,31187,0,0
Michigan,MI,1984,747632,727492,782143,152652,114761,103580,0,11181,0,0
Minnesota,MN,1984,231376,256402,488996,90306,66022,55883,0,10138,0,0
Missouri,MO,1984,593295,269127,537151,9978,47136,30566,0,16570,0,0
Mississippi,MS,1984,103950,276617,311980,1789,50468,50468,0,0,0,0
Montana,MT,1984,90265,47098,140833,0,130479,14465,0,116014,0,0
North Carolina,NC,1984,558943,148682,705548,219376,160144,93651,0,66493,0,0
North Dakota,ND,1984,256659,22888,122464,0,28819,4163,0,24656,0,0
Nebraska,NE,1984,124257,129488,187410,62676,22853,8816,0,14037,0,0
New Hampshire,NH,1984,34056,10116,134577,0,35004,21898,0,13105,0,0
New Jersey,NJ,1984,84013,419435,1271714,60825,48816,51387,0,-2570,0,0
New Mexico,NM,1984,252868,169781,202016,0,9926,8947,0,979,0,0
Nevada,NV,1984,155582,44747,135708,0,63057,4456,0,58602,0,0
New York,NY,1984,299885,809500,1577749,229730,409565,129571,0,279993,0,0
Ohio,OH,1984,1361844,768864,1096264,46759,128420,126712,0,1708,0,0
Oklahoma,OK,1984,230922,669277,456031,0,39885,15471,0,24415,0,0
Oregon,OR,1984,11814,81467,321691,51348,590530,103656,0,486873,0,0
Pennsylvania,PA,1984,1462314,699645,1276013,233815,152019,136912,0,15107,0,0
Rhode Island,RI,1984,225,32535,102311,0,4946,4926,0,21,0,0
South Carolina,SC,1984,244040,111184,347955,251939,80276,47108,0,33169,0,0
South Dakota,SD,1984,34414,24862,93209,0,64092,4359,0,59734,0,0
Tennessee,TN,1984,555270,211280,519409,135551,203068,96780,0,106288,0,0
Texas,TX,1984,1074868,3556196,4198364,0,88645,77878,0,10767,0,0
Utah,UT,1984,185637,124247,176034,0,21829,6910,400,14519,0,0
Virginia,VA,1984,306947,148534,672067,184824,103631,91294,0,12337,0,0
Vermont,VT,1984,1394,4829,65699,36170,26036,16132,0,9904,0,0
Washington,WA,1984,82282,131958,598967,57614,981713,110696,0,871017,0,0
Wisconsin,WI,1984,363416,307510,441010,116513,215483,191071,0,24411,0,0
West Virginia,WV,1984,898445,130959,199755,0,25619,13740,0,11879,0,0
Wyoming,WY,1984,359414,89666,115379,0,17199,3748,0,13423,0,29
United States,US,1984,17013578,18389567,30993084,3552531,6438347,2971603,80811,3385811,55,68
Alaska,AK,1985,11587,214042,237018,0,11783,3967,0,7816,0,0
Alabama,AL,1985,662890,227780,410037,152028,248632,176696,0,71935,0,0
Arkansas,AR,1985,219791,199350,263729,105042,109251,62928,0,46323,0,0
Arizona,AZ,1985,342013,137315,317106,12005,171680,25558,0,146123,0,0
California,CA,1985,45264,1925459,3125366,209565,594659,167092,96080,331348,111,28
Colorado,CO,1985,299070,209799,326922,-337,43210,18581,0,24629,0,0
Connecticut,CT,1985,21316,80208,449592,135127,40389,37629,0,2760,0,0
District of Columbia,DC,1985,3489,29336,39526,0,3327,3327,0,0,0,0
Delaware,DE,1985,71436,39443,122989,0,3019,3019,0,0,0,0
Florida,FL,1985,472352,305057,1324401,249204,114488,111939,0,2549,0,0
Georgia,GA,1985,725678,289572,771709,107602,146207,116686,0,29522,0,0
Hawaii,HI,1985,1124,0,232123,0,15307,14217,197,893,0,0
Iowa,IA,1985,268806,191609,313930,20467,75925,65590,0,10334,0,0
Idaho,ID,1985,8870,41115,101978,0,132234,18744,0,113491,0,0
Illinois,IL,1985,811110,979924,1088921,415387,130268,128846,0,1422,0,0
Indiana,IN,1985,1193273,433689,712406,0,69669,65218,0,4451,0,0
Kansas,KS,1985,259501,354756,391915,40960,14844,14750,0,93,0,0
Kentucky,KY,1985,716929,177681,444399,0,73167,42440,0,30727,0,0
Louisiana,LA,1985,159097,1441820,1426499,26102,79343,79343,0,0,0,0
Massachusetts,MA,1985,110246,221026,793263,65141,65453,62713,0,2740,0,0
Maryland,MD,1985,256210,155581,484616,105434,55151,39233,0,15919,0,0
Maine,ME,1985,5093,2620,209101,56875,136042,107924,0,28118,0,0
Michigan,MI,1985,781884,717041,812411,142886,114217,103801,0,10416,0,0
Minnesota,MN,1985,226094,258499,481704,122923,68755,58586,0,10169,0,0
Missouri,MO,1985,529684,263961,548611,85290,62542,31270,0,31272,0,0
Mississippi,MS,1985,109381,233010,315257,46014,50892,50892,0,0,0,0
Montana,MT,1985,99055,47312,151737,0,120845,14550,0,106294,0,1
North Carolina,NC,1985,550505,138331,694797,205037,137560,94794,0,42766,0,0
North Dakota,ND,1985,301957,25551,118168,0,27227,4528,0,22699,0,0
Nebraska,NE,1985,115478,121224,189263,43911,24632,9582,0,15051,0,0
New Hampshire,NH,1985,39719,10393,129981,0,33807,21996,0,11811,0,0
New Jersey,NJ,1985,103310,375320,1191379,188752,49683,52233,0,-2550,0,0
New Mexico,NM,1985,268374,162312,188716,0,10521,9185,0,1336,0,0
Nevada,NV,1985,126210,41626,135732,0,49989,4603,0,45386,0,0
New York,NY,1985,301368,782888,1676368,255910,415540,131497,0,284044,0,0
Ohio,OH,1985,1389464,739854,1078973,20638,131331,129504,0,1827,0,0
Oklahoma,OK,1985,237168,603855,458247,0,57165,15586,0,41579,0,0
Oregon,OR,1985,10045,85486,317849,73406,529625,103593,0,426032,0,0
Pennsylvania,PA,1985,1409068,646711,1223123,278637,148238,138089,0,10149,0,0
Rhode Island,RI,1985,213,30725,114468,0,5081,5081,0,0,0,0
South Carolina,SC,1985,262653,100109,345974,338056,66598,47429,0,19169,0,0
South Dakota,SD,1985,34530,25454,96235,0,60186,4475,0,55711,0,0
Tennessee,TN,1985,599665,196698,536800,102737,166411,98095,0,68316,0,0
Texas,TX,1985,1148998,3514363,4191428,0,96300,81664,0,14636,0,0
Utah,UT,1985,199366,123750,174052,0,18721,6931,1144,10646,0,0
Virginia,VA,1985,297127,144466,683369,236905,101913,93080,0,8833,0,0
Vermont,VT,1985,1982,4958,68469,31860,26890,17254,0,9635,0,0
Washington,WA,1985,93669,139974,607438,85377,917386,112416,0,804970,0,0
Wisconsin,WI,1985,360704,311434,437393,116623,217863,191268,0,26594,0,1
West Virginia,WV,1985,871750,125018,194395,0,25050,13998,0,11052,0,0
Wyoming,WY,1985,405502,86031,117402,0,14999,3812,0,11157,0,30
United States,US,1985,17540071,17713531,30867287,4075563,6084017,3016233,97421,2970192,111,60
Alaska,AK,1986,12150,208311,273084,0,10707,2259,0,8448,0,0
Alabama,AL,1986,660525,210226,425299,122308,215783,160935,0,54848,0,0
Arkansas,AR,1986,224547,202982,263545,93900,91234,61844,0,29390,0,0
Arizona,AZ,1986,295888,105103,334630,105540,175103,24043,0,151060,0,0
California,CA,1986,42519,1591045,3186566,277332,668070,129117,105701,433077,147,28
Colorado,CO,1986,295376,190320,334033,550,44294,20649,0,23645,0,0
Connecticut,CT,1986,21216,80962,471128,197480,35551,31652,0,3899,0,0
District of Columbia,DC,1986,1359,29972,48221,0,3049,3049,0,0,0,0
Delaware,DE,1986,66423,33594,128005,0,2765,2765,0,0,0,0
Florida,FL,1986,459413,298928,1503298,233119,118872,116654,0,2218,0,0
Georgia,GA,1986,692512,286490,753485,76574,141713,119242,0,22471,0,0
Hawaii,HI,1986,395,0,227619,0,17315,16314,184,817,0,0
Iowa,IA,1986,262130,163616,318227,31666,99976,90023,0,9953,0,0
Idaho,ID,1986,8617,35450,103914,0,146356,19410,0,126946,0,0
Illinois,IL,1986,804201,920227,1111357,450809,141294,139818,0,1477,0,0
Indiana,IN,1986,1130131,396365,758023,0,71973,66688,0,5285,0,0
Kansas,KS,1986,251692,307990,390775,73616,21818,21730,0,87,0,1
Kentucky,KY,1986,749913,173524,450380,0,68813,40254,0,28559,0,0
Louisiana,LA,1986,171903,1496106,1523944,112532,102343,102343,0,0,0,0
Massachusetts,MA,1986,99755,188754,903068,25604,69642,65546,0,4095,0,0
Maryland,MD,1986,275042,157872,485939,135704,54649,35052,0,19597,0,0
Maine,ME,1986,9294,2549,245667,66032,122771,91360,0,31411,0,0
Michigan,MI,1986,811930,686621,848190,129671,116002,108475,0,7527,0,0
Minnesota,MN,1986,201382,244526,494237,116919,66440,55151,0,11289,0,0
Missouri,MO,1986,512338,244317,561794,75854,49423,28576,0,20847,0,0
Mississippi,MS,1986,108771,220195,335829,43233,49196,49196,0,0,0,0
Montana,MT,1986,133247,41148,133303,0,133794,20378,0,113416,0,0
North Carolina,NC,1986,583153,140256,730781,214610,114112,87782,0,26330,0,0
North Dakota,ND,1986,310868,21367,118999,0,29018,4718,0,24300,0,0
Nebraska,NE,1986,109935,101872,191720,81009,26645,9116,0,17528,0,0
New Hampshire,NH,1986,25052,10197,156111,0,38742,25585,0,13157,0,0
New Jersey,NJ,1986,77882,350584,1272286,156254,41534,44524,0,-2989,0,0
New Mexico,NM,1986,241600,144532,188641,0,11126,9389,0,1738,0,0
Nevada,NV,1986,161583,35772,141930,0,52238,4349,0,47889,0,0
New York,NY,1986,253341,749210,1793211,233632,429134,118753,0,310381,0,0
Ohio,OH,1986,1431837,744329,1067822,254,119814,118013,0,1801,0,0
Oklahoma,OK,1986,217945,570749,412111,0,45383,14557,0,30826,0,0
Oregon,OR,1986,2911,72523,324839,74912,532746,106848,0,425898,0,0
Pennsylvania,PA,1986,1318385,631709,1281549,421260,117214,102041,0,15173,0,0
Rhode Island,RI,1986,705,26931,120640,0,4653,4653,0,0,0,0
South Carolina,SC,1986,263944,101474,351623,376882,89899,76676,0,13223,0,0
South Dakota,SD,1986,29205,23409,99566,0,64483,4566,0,59917,0,0
Tennessee,TN,1986,605739,194003,551741,-1107,156473,100842,0,55630,0,0
Texas,TX,1986,1162745,3312909,4323366,0,113054,92451,0,20603,0,0
Utah,UT,1986,188954,99706,188163,0,23017,6469,1793,14756,0,0
Virginia,VA,1986,303266,146586,741433,224429,86471,85690,0,781,0,0
Vermont,VT,1986,653,4954,69182,21776,23871,12962,0,10910,0,0
Washington,WA,1986,63279,121783,675941,89276,943085,118265,0,824820,0,0
Wisconsin,WI,1986,371384,281636,441874,118477,161833,136568,0,25264,0,1
West Virginia,WV,1986,877243,121128,182865,0,31416,20438,0,10979,0,0
Wyoming,WY,1986,336607,78424,110962,0,16233,4315,0,11904,0,14
United States,US,1986,17240884,16603236,32150914,4380109,6111140,2932095,107677,3071179,147,44
Alaska,AK,1987,4330,251512,231366,0,12004,2923,0,9080,0,0
Alabama,AL,1987,660678,214611,460724,117450,233511,155656,0,77855,0,0
Arkansas,AR,1987,211011,172340,263304,118720,86688,61608,0,25080,0,0
Arizona,AZ,1987,282882,121301,341954,140532,123114,17521,0,105592,0,0
California,CA,1987,44951,1992956,3319791,317298,524440,157927,110429,255937,109,38
Colorado,CO,1987,296539,201536,333845,1812,32433,13486,0,18947,0,0
Connecticut,CT,1987,21396,94504,465403,214482,30809,27231,0,3578,0,0
District of Columbia,DC,1987,1742,31422,43923,0,2229,2229,0,0,0,0
Delaware,DE,1987,70471,37254,131324,0,2162,2162,0,0,0,0
Florida,FL,1987,586620,313553,1469980,196026,108785,106526,0,2260,0,0
Georgia,GA,1987,710572,311055,791671,159333,146038,112954,0,33084,0,0
Hawaii,HI,1987,1573,159,228894,0,18834,17846,133,855,0,0
Iowa,IA,1987,287346,157888,309604,26348,107657,97542,0,10115,0,0
Idaho,ID,1987,8859,37780,105281,0,101447,17002,0,84444,0,0
Illinois,IL,1987,783231,873837,1159731,524124,151533,150417,0,1116,0,0
Indiana,IN,1987,1166555,412377,798618,0,76758,71478,0,5279,0,0
Kansas,KS,1987,267406,343155,395580,67572,20517,20424,0,93,0,0
Kentucky,KY,1987,746716,178271,481870,0,66840,36128,0,30712,0,0
Louisiana,LA,1987,172355,1560707,1502306,128688,102199,102199,0,0,0,0
Massachusetts,MA,1987,117626,231953,866120,11863,60278,57049,0,3228,0,0
Maryland,MD,1987,288901,174143,516249,105147,47753,30957,0,16796,0,0
Maine,ME,1987,6849,2747,234781,42216,116377,88489,0,27888,0,0
Michigan,MI,1987,840236,668667,879671,150251,116158,111149,0,5010,0,0
Minnesota,MN,1987,255980,239750,487282,120643,60506,51491,0,9015,0,0
Missouri,MO,1987,528040,234492,583414,65615,40982,25904,0,15077,0,0
Mississippi,MS,1987,122372,212336,349660,80577,45439,45439,0,0,0,0
Montana,MT,1987,132937,39561,133216,0,111016,18024,0,92992,0,0
North Carolina,NC,1987,500936,153261,761413,298644,134887,81741,0,53146,0,0
North Dakota,ND,1987,319324,20616,116746,0,25054,4399,0,20654,0,0
Nebraska,NE,1987,116462,105571,200556,89684,24830,8501,0,16329,0,0
New Hampshire,NH,1987,31550,11840,166118,0,34985,24031,0,10955,0,0
New Jersey,NJ,1987,90538,418223,1273285,237006,38592,41813,0,-3220,0,0
New Mexico,NM,1987,260668,164588,197109,0,8592,6882,0,1711,0,0
Nevada,NV,1987,154875,41694,153921,0,28996,2680,0,26316,0,0
New York,NY,1987,294305,801487,1853579,239397,400041,110609,0,289431,0,0
Ohio,OH,1987,1433056,747082,1114991,78448,125393,123048,0,2345,0,0
Oklahoma,OK,1987,240662,617551,412384,0,45998,15280,0,30718,0,0
Oregon,OR,1987,3679,82487,332885,45399,477093,107643,0,369450,0,0
Pennsylvania,PA,1987,1381080,658802,1340493,365282,108025,96234,0,11790,0,0
Rhode Island,RI,1987,130,36824,121161,0,3302,3302,0,0,0,0
South Carolina,SC,1987,295325,108597,360750,410268,95973,72957,0,23016,0,0
South Dakota,SD,1987,14564,21361,102956,0,60201,4083,0,56119,0,0
Tennessee,TN,1987,596507,206963,544135,-1124,176511,97684,0,78827,0,0
Texas,TX,1987,1203925,3435408,4370450,0,120707,98225,0,22482,0,0
Utah,UT,1987,273790,106906,192227,0,14264,3637,1707,8919,0,0
Virginia,VA,1987,337881,165106,774880,189468,88065,79373,0,8692,0,0
Vermont,VT,1987,315,5113,75708,36927,23132,12765,0,10367,0,0
Washington,WA,1987,95700,136071,701381,57728,850807,123278,0,727530,0,0
Wisconsin,WI,1987,386561,281599,446969,118109,152928,136503,0,16425,0,1
West Virginia,WV,1987,871744,123734,193284,0,28499,18024,0,10475,0,0
Wyoming,WY,1987,428126,86042,125441,0,11118,3120,0,7999,0,-2
United States,US,1987,17949877,17646792,32818384,4753933,5624499,2877576,112270,2634508,109,37
Alaska,AK,1988,4362,288798,215477,0,12761,3103,0,9658,0,0
Alabama,AL,1988,652717,243192,463721,137623,216597,161022,0,55575,0,0
Arkansas,AR,1988,218821,218787,276538,94309,92546,63792,0,28754,0,0
Arizona,AZ,1988,309041,128594,347703,243215,98749,18365,0,80385,0,0
California,CA,1988,50824,1860391,3515528,327209,515854,169036,104372,242347,93,6
Colorado,CO,1988,311372,218567,336407,6994,32649,14630,0,18019,0,0
Connecticut,CT,1988,23112,90697,497770,235904,34409,30997,0,3411,0,0
District of Columbia,DC,1988,781,33079,42714,0,2382,2382,0,0,0,0
Delaware,DE,1988,69034,29928,144931,0,2310,2310,0,0,0,0
Florida,FL,1988,611464,305758,1579829,277752,114445,112284,0,2161,0,0
Georgia,GA,1988,698991,330859,825122,160615,138748,117426,0,21322,0,0
Hawaii,HI,1988,1242,0,268023,0,20427,19426,168,834,0,0
Iowa,IA,1988,306130,196345,317882,33536,111500,104283,0,7218,0,0
Idaho,ID,1988,9710,41551,108434,0,87409,17771,0,69638,0,0
Illinois,IL,1988,745182,972786,1207204,733298,160014,159343,0,671,0,0
Indiana,IN,1988,1267244,459359,771753,0,80134,75580,0,4553,0,0
Kansas,KS,1988,269294,347982,432737,70503,21727,21607,0,119,0,1
Kentucky,KY,1988,821777,190884,511647,0,61978,36965,0,25013,0,0
Louisiana,LA,1988,212090,1506424,1587062,146152,104615,104615,0,0,0,0
Massachusetts,MA,1988,116851,216402,877092,11841,61835,59645,0,2190,0,0
Maryland,MD,1988,301217,177667,533782,124404,46241,32536,0,13705,0,0
