Actual CO2_emissions,Predicted CO2 emissions
2.3935752032695876,2.3057697257135916
1.0086001717619175,0.77068740931914
1.8469553250198238,1.8871728426670944
1.1903316981702914,1.3358680527241065
1.9943171526696368,2.0063293516550753
2.8180938691466357,2.891668160081031
1.8273692730538253,1.8389979948574129
0.7634279935629372,0.49851096668007555
2.0224283711854865,2.013785167654446
1.8645110810583918,1.975432867967592
1.9786369483844743,1.7001222817324346
2.0056094453602804,1.967957329777795
1.8375884382355112,1.6257727348718887
2.0927206446840994,2.0045735891026273
1.9712758487381052,1.9653381140644144
1.841359470454855,1.7935671196058123
2.5478977175630972,2.5140306429010013
1.965201701025912,1.9638755508471317
1.545307116465824,1.5832478006635662
1.1072099696478683,1.187016250561804
2.3585059114902354,2.3187717360503286
2.1464381352857744,2.0834464859589468
1.2227164711475833,1.4552798535383547
2.3694014136966244,2.279780931675807
2.3153404766272883,2.1560259314583603
1.9237619608287002,1.8378384065340678
1.845098040014257,1.844882628656277
2.1414497734004674,1.9854255610858407
2.294466226161593,2.3601790253510466
1.2201080880400552,1.3423516997725486
1.7958800173440752,1.827543280820486
1.8048206787211623,1.8510050325305234
2.209783014848515,2.1974757623659653
1.9781805169374138,1.9705229444630619
1.806179973983887,1.8500915055649512
2.121887985103681,2.0106158608272175
1.507855871695831,1.5765395917009957
1.7201593034059568,1.63433566380639
1.5717088318086876,1.702522124600239
1.1760912590556813,1.331763911102417
2.0542299098633974,2.068278251546492
1.7015679850559273,1.7241385924502732
2.229937685907934,2.248224277183516
2.106870544478654,2.04846834870427
1.7730546933642626,1.585211113933291
2.367169488534681,2.289527563899614
2.020775488193558,2.079684942541189
1.5797835966168101,1.7209796381429174
2.3928727454020793,2.3182609043805376
1.0253058652647702,0.7787020349798355
1.8721562727482928,1.8784599989532835
1.1903316981702914,1.3359422860588919
2.017450729510536,2.020508142507388
2.822233480238844,2.8802959686313616
1.816241299991783,1.8256195539835969
0.7708520116421442,0.5111741689957934
2.0187004986662433,2.007475231531044
1.8549130223078556,1.9611373850291867
2.0034605321095063,1.7146819493988388
2.0064660422492318,1.9868419172313607
1.8182258936139555,1.6293397882844194
2.0813473078041325,2.0226994419577413
1.9604707775342989,1.9807045643692471
1.7745169657285496,1.7851362218854647
2.557025722386383,2.5074984125315924
1.9590413923210936,1.9534945923126945
1.5622928644564746,1.5758000435412014
1.110589710299249,1.1913571263580454
2.3666097103924297,2.3369184226157524
2.137986732723532,2.094939444197738
1.252853030979893,1.4650101669169682
2.3352572564345317,2.272978256471133
2.2723058444020863,2.1546524690338935
1.890979596989689,1.8174674461878264
1.8075350280688534,1.822500910874513
2.110252917353403,2.000336880371583
2.302114376956201,2.3682630320923486
1.2253092817258628,1.3396582434732687
1.7817553746524688,1.8351380839652616
1.8169038393756602,1.849433132009994
2.210318519826232,2.19373668179693
1.9444826721501687,1.950091300928317
1.8142475957319202,1.865047162302227
2.090258052931316,2.0045365388581122
1.506505032404872,1.5387537115215442
1.7067177823367587,1.6230396529024218
1.5477747053878226,1.6780620764558303
1.1818435879447726,1.3264699718653907
2.04766419460156,2.0600426293330103
1.7024305364455252,1.7149131787791636
2.2245330626060857,2.2256126137364984
2.0842186867392387,2.0455559082572417
1.7626785637274363,1.5502802194168726
2.330413773349191,2.2844200019750702
2.0043213737826426,2.074721327186149
1.5809249756756194,1.7071482545707997
2.3630475945210936,2.3050208604334386
1.0374264979406236,0.7735211328915668
1.8621313793130372,1.906686994094407
1.1553360374650619,1.3168492656187842
2.001300933020418,2.0190586496805945
2.819346484080453,2.889784209437558
1.8048206787211623,1.8003121970653297
0.7923916894982539,0.5147559645287045
2.0145205387579237,2.015381591888668
1.8656960599160706,1.9654325224632987
1.9680157139936418,1.7319539560880641
2.0008677215312267,1.9761304747002328
1.8055008581584002,1.5702534027985613
2.0622058088197126,2.0165661237487478
1.9410142437055697,1.98453752692514
1.7965743332104296,1.7921351590382897
2.5571461423183632,2.5095240398613856
1.9425041061680808,1.938051050399476
1.534026106056135,1.5512160923641818
1.1238516409670858,1.2129671854548216
2.3619166186686433,2.332892476783728
2.13481437032046,2.0763715144797
1.2624510897304295,1.4427566711820234
2.3106933123433606,2.271401700223747
2.262213705476417,2.1457704153093533
1.8709888137605752,1.8207992927176755
1.7930916001765802,1.8132766236734263
2.09377178149873,1.9975353307305164
2.3068537486930087,2.364832812340057
1.2148438480476977,1.326099984360198
1.7671558660821804,1.811621308700715
1.8055008581584002,1.8322869370018817
2.1818435879447726,2.193317432324766
1.9513375187959177,1.9600906172811237
1.8382192219076259,1.8824178808250172
2.072249897613515,1.9975145618067711
1.4857214264815801,1.537482529289559
1.6875289612146342,1.6102244205938994
1.5634810853944108,1.6872005549444462
1.1367205671564067,1.2699590665703577
2.044147620878723,2.0431044075733396
1.6848453616444126,1.7121474398211585
2.2132520521963968,2.208652801439024
2.081707270097349,2.0729459960075514
1.739572344450092,1.51796608154496
2.316808752053022,2.2763392521948194
1.987219229908005,2.071014762705658
1.5786392099680724,1.698337182693845
2.3372595397502756,2.29573657815946
0.9867717342662449,0.7247832570552615
1.8561244442423004,1.8954020499766018
1.1760912590556813,1.3217349344666918
2.0132586652835167,2.026603353958557
2.821382499747299,2.8881323141564734
1.7708520116421442,1.7770996516736663
0.7708520116421442,0.49935884451657575
2.018284308426531,2.019619254829147
1.8970770032094204,1.9801388238171405
1.9790929006383264,1.7454152471439444
1.9818186071706636,1.9701763097742693
1.7860412102425542,1.5707075395093262
2.039017321997412,1.9871558109841652
1.9360107957152095,1.9701257242341277
1.8095597146352678,1.7921343123775029
2.5588285248170117,2.506612531194865
1.943988875073772,1.9358258323416622
1.5276299008713388,1.5513566978473494
1.0934216851622351,1.1858518137819614
2.3594560201209864,2.329377358023445
2.1245042248342823,2.075471593945553
1.2695129442179163,1.4234447103523125
2.3068537486930087,2.2657404055335504
2.249442961442582,2.1283536844256585
1.8836614351536176,1.8236599992907965
1.7671558660821804,1.7985171421092159
2.059184617631371,1.985760249053444
2.3240765797394864,2.3869831964040027
1.1903316981702914,1.2924423486402814
1.7218106152125465,1.7960392495628077
1.8055008581584002,1.8180907968210556
2.185258765296585,2.1854543128331003
1.9489017609702137,1.9296394298848543
1.8331471119127851,1.8589292577235939
2.0916669575956846,1.9905960018069595
1.4857214264815801,1.5437907997712466
1.6830470382388496,1.6022077341948662
1.5622928644564746,1.6876604796309773
1.130333768495006,1.2540443363259772
2.0090257420869104,2.016661423068673
1.6910814921229684,1.7221037490341282
2.198931869932209,2.1813638480080226
2.065206128054312,2.0703879418490847
1.7535830588929067,1.5566966078781213
2.314709692955174,2.268561123225663
1.9722028383790644,2.0598310209948285
1.5877109650189114,1.69721500177647
2.3370597263205246,2.3089329918704897
1.0043213737826426,0.7381278280715855
1.841984804590114,1.8750229375517544
1.1643528557844371,1.3094460504361463
1.9938769149412112,2.023094774619191
2.830781075606361,2.884505275472384
1.7686381012476144,1.7683985404709444
0.7708520116421442,0.4942065626860912
1.994756944587628,1.9967151767099938
1.8981764834976764,1.9772747705273628
1.9609461957338314,1.7338336546865531
1.9934362304976116,1.9650829013442617
1.7958800173440752,1.588880360273747
2.0546130545568877,1.9855732085243338
1.9556877503135057,1.988151897918256
1.8536982117761744,1.7995964473650425
2.5593080109070123,2.497278691439958
1.9508514588885464,1.9528941507452076
1.5693739096150459,1.5961662500164988
1.100370545117563,1.194969741917316
2.3634239329171765,2.3354669098677845
2.124178055474675,2.071959369838146
1.2787536009528289,1.4264199116322827
2.3226327116922234,2.2721393871628464
2.2810333672477277,2.147100874030326
1.916453948549925,1.839798174150482
1.795184589682424,1.81508367041392
2.081707270097349,2.0116173928314116
2.323870606540509,2.3806779855807787
1.1760912590556813,1.2774667679775145
1.7737864449811935,1.834789678980839
1.7993405494535817,1.6752249708945661
2.209783014848515,2.199988755642568
1.9666109866819343,1.935115573320393
1.841359470454855,1.8419079262414013
2.0923696996291206,2.0100518184983707
1.4871383754771865,1.5365841677811738
1.7218106152125465,1.6197839494000648
1.5786392099680724,1.693806501477026
1.1522883443830565,1.2756808896995149
2.03382569395331,2.0371728602912476
1.657055852857104,1.723711105198833
2.224014811372864,2.190076171306942
2.076640443670342,2.0924004780725514
1.7723217067229198,1.5801834831927741
2.319314304090512,2.2811876121881807
1.990782691803138,2.0587529536742264
1.5965970956264601,1.691153806644659
2.344981413927258,2.314563852226566
1.0492180226701815,0.7725902067270116
1.866287339084195,1.885910108431418
1.1931245983544616,1.3310442154905564
1.9790929006383264,2.032537386148609
2.8457799671118895,2.903244008500582
1.7803173121401512,1.775872194410057
0.7708520116421442,0.4989898352180888
2.0132586652835167,2.0052051707021543
1.8965262174895554,1.9659668246317907
1.9537596917332287,1.7718187010423772
2.0056094453602804,1.9810316457378714
1.8034571156484138,1.602969731699345
