state_name,year,tempc,co2_emissions,pe_coal,pe_petroleum,pe_naturalgas,pe_nuclear,re_biomass,re_geothermal,re_hydropower,re_solar,re_wind,population_thousands,rgdp_millions,PC 1,PC 2,PC 3,Class,state_abb,drought,flooding,freeze,severe_storm,tropical_cyclone,wildfire,winter_storm,latitude,longitude,total_disasters,total_pe
Indiana,1998,12.749999999999996,219.0,1447976,816296,527435,0,38669,934,4881,33,0,5999,246380,0.3155428610036955,-2.172145052481277,1.1367485663081434,0,IN,0,0,0,0,0,0,0,39.768623,-86.162643,0,2791707
Indiana,1999,11.78240740740741,225.5,1477167,844706,558192,0,42374,1029,4162,34,0,6045,254489,0.3637543769801784,-2.160938404538445,1.2299095568674046,0,IN,0,0,0,1,0,0,2,39.768623,-86.162643,3,2880065
Indiana,2000,10.861111111111114,238.8,1595037,850050,576102,0,41611,1029,6001,33,0,6092,263693,0.4412384861883495,-2.246548127987,1.3526802338166333,0,IN,0,0,0,0,0,0,0,39.768623,-86.162643,0,3021189
Indiana,2001,11.754629629629624,228.8,1569235,801895,505274,0,46107,1120,5897,35,0,6128,258661,0.404765945610669,-2.219621264851097,1.2207524817751856,0,IN,0,0,0,1,0,0,0,39.768623,-86.162643,1,2876404
Indiana,2002,11.731481481481485,231.9,1547530,852562,538368,0,49889,1221,4184,38,0,6156,265106,0.4659443351955658,-2.195499601523744,1.2258447072058276,0,IN,1,0,0,1,0,0,0,39.768623,-86.162643,2,2938460
Indiana,2003,10.59259259259259,237.8,1570700,885902,566838,0,51556,1605,4293,37,0,6197,275194,0.5006058239699789,-2.161987025206951,1.3371177406193773,0,IN,0,0,0,4,0,0,0,39.768623,-86.162643,4,3023440
Indiana,2004,11.231481481481485,237.8,1614210,865025,526391,0,51818,1759,4444,63,0,6233,284656,0.5359801674766581,-2.208943748827081,1.2764622218861987,0,IN,0,0,0,1,0,0,0,39.768623,-86.162643,1,3005626
Indiana,2005,11.583333333333336,236.4,1594399,859731,535512,0,57341,2024,4382,78,0,6279,285492,0.5731216290375829,-2.182493786782516,1.2248447483299365,0,IN,0,0,0,0,0,0,0,39.768623,-86.162643,0,2989642
Indiana,2006,11.902777777777777,234.4,1587100,860450,499753,0,48341,2306,4855,91,0,6333,291269,0.5406180290909063,-2.164763687912829,1.2112645889585796,0,IN,0,0,0,4,0,0,0,39.768623,-86.162643,4,2947303
Indiana,2007,11.824074074074073,233.9,1572084,834645,543800,0,60337,2718,4447,100,0,6380,299423,0.6086480299489074,-2.1208537047202194,1.182129845860426,0,IN,1,0,1,0,0,0,0,39.768623,-86.162643,2,2950529
Indiana,2008,10.578703703703702,229.6,1558078,778521,555489,0,89375,3180,4304,102,2349,6425,298264,0.6585815262864813,-2.0141139229916387,1.1958082178764764,0,IN,1,1,0,4,1,0,0,39.768623,-86.162643,7,2892088
Indiana,2009,10.712962962962962,206.3,1365413,748168,511289,0,96032,3912,4914,128,13695,6459,277474,0.5413516127548709,-1.7603125599556788,1.1595862460348545,0,IN,0,0,0,0,0,0,0,39.768623,-86.162643,0,2624870
Indiana,2010,11.444444444444445,218.3,1449371,741675,577423,0,103352,4408,4426,134,28625,6490,295133,0.7831833587620242,-1.8734050350876363,1.2253972569064504,0,IN,0,0,0,1,0,0,0,39.768623,-86.162643,1,2768469
Indiana,2011,11.703703703703706,210.7,1333442,739728,635117,0,112675,4499,3972,168,31921,6516,296472,0.8061668727560058,-1.7438482272895466,1.180423255123762,0,IN,1,0,0,3,0,0,1,39.768623,-86.162643,5,2708287
Indiana,2012,12.851851851851851,196.3,1193465,710049,654528,0,109041,4647,4125,185,30547,6538,297553,0.7384850331451583,-1.6126359896543911,1.0418139899789705,0,IN,1,0,0,3,0,0,0,39.768623,-86.162643,4,2558042
Indiana,2013,10.671296296296298,201.3,1198611,747104,680051,0,116357,4647,3692,488,33213,6569,303920,0.7457489289675793,-1.5214940963397274,1.2351195625233364,0,IN,0,1,0,3,0,0,0,39.768623,-86.162643,4,2625766
Indiana,2014,9.671296296296298,206.7,1221492,758480,723942,0,120948,4647,3530,1205,33247,6594,313740,0.7958340809814998,-1.4911542495537935,1.323251124444053,0,IN,0,0,0,1,0,0,1,39.768623,-86.162643,2,2703914
Indiana,2015,11.28240740740741,187.2,1007472,773172,735055,0,124677,4647,3553,1714,42077,6608,311601,0.7753238805167947,-1.2950032201724078,1.178035276608547,0,IN,0,0,0,1,0,0,0,39.768623,-86.162643,1,2515699
Indiana,2016,12.34722222222222,182.9,948386,751231,779945,0,128953,4647,3935,2391,45232,6634,316636,0.8390944766612337,-1.251120690623036,1.0864822555876623,0,IN,0,1,0,1,0,0,0,39.768623,-86.162643,2,2479562
Indiana,2017,12.208333333333336,177.6,929271,731097,747918,0,124982,4647,2820,3032,46889,6658,322746,0.7925318989780097,-1.196657208280883,1.095013644443803,0,IN,0,1,0,1,0,0,0,39.768623,-86.162643,2,2408286
Indiana,2018,11.439814814814817,191.0,985668,741126,890423,0,126025,4647,2027,3694,49500,6695,329299,0.931068218129298,-1.2375085348436468,1.234969677430064,0,IN,0,0,0,3,0,0,0,39.768623,-86.162643,3,2617217
Iowa,1997,8.38888888888889,73.5,391698,362421,208360,43541,71580,247,8221,9,1,2891,113365,-1.3543230095344485,-0.1479284263602188,0.6342888709754262,4,IA,0,0,0,0,0,0,0,41.591087,-93.603729,0,1006020
Iowa,1998,10.509259259259258,77.6,424859,386346,184856,39525,69391,303,9309,9,1,2903,114230,-1.2499376918650251,-0.2580573091470725,0.4816419763121088,0,IA,0,0,0,1,0,0,0,41.591087,-93.603729,1,1035586
Iowa,1999,9.810185185185183,78.9,432009,401164,201472,38041,71068,315,9670,9,3337,2918,116662,-1.2328120993613094,-0.2271022140406821,0.569336349533528,0,IA,0,0,0,0,0,0,0,41.591087,-93.603729,0,1072686
Iowa,2000,9.24074074074074,79.8,445888,395259,203042,46439,66147,315,9222,8,5037,2929,122159,-1.243155034796454,-0.217264337836993,0.6325397827007441,4,IA,1,0,0,0,0,0,0,41.591087,-93.603729,1,1090628
Iowa,2001,9.476851851851851,78.8,443921,381227,193445,40234,62586,338,8733,7,5041,2932,120669,-1.2637359006230326,-0.2090445872979648,0.6266826775310331,4,IA,0,0,0,1,0,0,0,41.591087,-93.603729,1,1058827
Iowa,2002,9.537037037037038,79.6,441534,396593,194041,47761,65857,369,9628,6,9347,2934,124097,-1.209475323468462,-0.2028817132456224,0.6332287664765053,0,IA,0,0,0,0,0,0,0,41.591087,-93.603729,0,1079929
Iowa,2003,8.84259259259259,79.2,444587,375212,197629,41559,75223,497,7985,5,9942,2942,129316,-1.2001186308293286,-0.1556163022571351,0.6712955755863345,4,IA,1,0,0,2,0,0,0,41.591087,-93.603729,3,1058987
Iowa,2004,9.175925925925926,81.5,443221,414787,198017,51399,90720,555,9475,4,10516,2954,139749,-1.0765336620364403,-0.1566847866525288,0.593938282077012,0,IA,0,0,0,1,0,0,0,41.591087,-93.603729,1,1107424
Iowa,2005,9.787037037037038,81.3,429777,428465,210742,47362,98147,647,9594,8,16470,2964,143876,-0.990453328629932,-0.1503316731104007,0.5708373654327121,0,IA,1,0,0,0,0,0,0,41.591087,-93.603729,1,1116346
Iowa,2006,10.217592592592592,82.7,435187,435701,207162,53171,110108,708,9020,14,22990,2983,145887,-0.8814688728295598,-0.1662631409278924,0.537247608878435,0,IA,1,0,0,1,0,0,0,41.591087,-93.603729,2,1131221
Iowa,2007,9.38425925925926,87.9,465167,420924,264166,47398,139290,785,9512,17,27247,2999,152251,-0.7273097651968573,-0.1424255669209432,0.5792876764980834,0,IA,0,0,1,0,0,0,0,41.591087,-93.603729,1,1197655
Iowa,2008,7.731481481481477,91.8,485218,423828,297357,55210,163974,874,8071,19,40242,3017,149132,-0.6024835345218689,-0.0956577140603053,0.73523706823787,0,IA,0,1,0,2,0,0,0,41.591087,-93.603729,3,1261613
Iowa,2009,8.166666666666668,86.7,444574,416805,283990,48937,206436,1037,9479,32,72424,3033,145618,-0.3475527881833761,-0.0289833866732147,0.7855862309789706,0,IA,0,0,0,1,0,0,0,41.591087,-93.603729,1,1194306
Iowa,2010,8.995370370370372,90.9,493794,414623,278751,46518,241354,1170,9250,33,89466,3051,149536,-0.0779248662797285,-0.0917224278792481,0.745197337307644,0,IA,0,0,0,1,0,0,0,41.591087,-93.603729,1,1233686
Iowa,2011,9.11574074074074,87.7,463138,413587,277576,54572,234495,1359,8991,34,104050,3066,151248,-0.0547455458269583,-0.0585770693603171,0.8343562999779693,0,IA,1,2,0,4,0,0,0,41.591087,-93.603729,7,1208873
Iowa,2012,11.15277777777778,81.8,422595,391119,266283,45552,220393,1281,7291,48,133533,3076,157251,0.0280254848614983,-0.0867761468770649,0.9073395897827186,0,IA,1,0,0,1,0,0,0,41.591087,-93.603729,2,1125549
Iowa,2013,8.143518518518517,82.9,402402,415463,306419,55597,231763,1281,7147,87,148538,3093,156637,0.0423808221510181,0.0547678386887357,1.2213889735505086,0,IA,1,0,0,1,0,0,0,41.591087,-93.603729,2,1179881
Iowa,2014,7.476851851851853,83.9,401151,423669,311352,43431,245769,1281,8356,268,155077,3109,165088,0.1043071544646699,0.1159186435533009,1.3007429619924766,0,IA,0,0,0,2,0,0,0,41.591087,-93.603729,2,1179603
Iowa,2015,9.592592592592592,77.8,348293,413462,302936,54836,242858,1281,8948,419,166555,3121,169375,0.1930701169059279,0.0954336061386612,1.1751722034447434,0,IA,0,0,0,3,0,0,0,41.591087,-93.603729,3,1119527
Iowa,2016,10.398148148148149,74.3,298006,423389,317115,49185,250796,1281,8464,587,185305,3131,168876,0.3020046902951468,0.1325047917450569,1.2145528642391883,0,IA,0,0,0,0,0,0,0,41.591087,-93.603729,0,1087695
Iowa,2017,10.0,76.5,300287,403946,376297,54528,254106,1281,9526,906,196907,3142,168434,0.3833513976232416,0.1505876206916213,1.3240078311419,0,IA,0,0,0,4,0,0,0,41.591087,-93.603729,4,1135058
Iowa,2018,8.606481481481483,82.5,325673,413360,431454,51181,258148,1281,8420,1291,194225,3149,172072,0.4004859200707549,0.186164446344763,1.4380689472657893,0,IA,0,0,0,3,0,0,0,41.591087,-93.603729,3,1221668
Kansas,1997,12.037037037037036,71.5,310907,374645,338569,88469,9977,194,142,36,0,2635,104770,-1.481144385568028,-0.4192493039944067,0.2688186158666071,0,KS,0,0,0,0,0,0,0,39.048191,-95.677956,0,1112590
Kansas,1998,13.50925925925926,70.8,309382,377110,325041,109219,9495,249,117,34,0,2661,108508,-1.4004017249820109,-0.4817603057947242,0.1113688065073017,0,KS,0,0,0,0,0,0,0,39.048191,-95.677956,0,1120752
Kansas,1999,13.328703703703706,74.5,329308,420488,302023,95687,9731,253,126,32,0,2678,111201,-1.388563499240855,-0.4775696277552325,0.1557404759736505,0,KS,0,0,0,1,0,0,0,39.048191,-95.677956,1,1147506
Kansas,2000,13.074074074074073,76.2,362797,389363,314868,94495,9482,253,156,29,0,2694,113972,-1.37816617878944,-0.4905743108091835,0.1856104883299084,0,KS,1,0,0,0,0,0,0,39.048191,-95.677956,1,1161523
Kansas,2001,13.287037037037036,72.0,354647,377245,273862,108050,9951,277,264,25,412,2702,113853,-1.387783756241893,-0.4806997547108796,0.1284862829468813,0,KS,0,0,0,1,0,0,0,39.048191,-95.677956,1,1113804
Kansas,2002,12.879629629629632,77.2,391664,361909,307432,94413,14359,302,130,22,4748,2714,115552,-1.3355886606945233,-0.4878047025522603,0.2194204034089523,0,KS,1,0,0,1,0,0,0,39.048191,-95.677956,2,1155418
Kansas,2003,12.75925925925926,78.9,389464,419163,284722,92648,17657,411,126,18,3705,2723,117478,-1.3113276391632038,-0.4684831768974902,0.2191861595952187,0,KS,1,0,0,1,0,0,0,39.048191,-95.677956,2,1185997
Kansas,2004,12.814814814814817,76.1,385498,412120,260117,105664,15375,462,126,15,3592,2734,117882,-1.3236905165846242,-0.460465895583767,0.1881237775655975,0,KS,0,0,0,0,0,0,0,39.048191,-95.677956,0,1163399
Kansas,2005,13.273148148148149,72.5,379823,341906,258695,92055,18057,541,113,17,4258,2745,122258,-1.334667749392299,-0.4365871538029529,0.1495951102610845,0,KS,0,0,0,0,0,0,0,39.048191,-95.677956,0,1072479
Kansas,2006,13.819444444444445,72.7,364212,351672,269274,97570,17884,583,96,21,9839,2763,128899,-1.2727104357968049,-0.4371877911200949,0.1363191133858245,0,KS,1,0,0,2,0,0,0,39.048191,-95.677956,3,1082728
Kansas,2007,12.819444444444445,80.4,396333,402282,291695,108762,24031,630,104,24,11392,2784,135667,-1.1933861289632102,-0.4392423693768923,0.2223294072745718,0,KS,0,0,1,0,0,0,0,39.048191,-95.677956,1,1199072
Kansas,2008,11.986111111111116,75.1,371804,349719,292523,88812,40070,689,104,23,17337,2808,138658,-1.1988492962526922,-0.331980386618517,0.2941752532112118,0,KS,1,1,0,3,0,0,0,39.048191,-95.677956,5,1102858
Kansas,2009,12.0,73.2,356079,346772,292425,91710,37770,803,125,24,27945,2833,133277,-1.177875008196551,-0.3081228426387084,0.3634019995384199,0,KS,1,0,0,3,0,0,0,39.048191,-95.677956,4,1086986
Kansas,2010,12.930555555555555,72.8,359908,354484,280413,99876,41042,906,129,28,33220,2858,134945,-1.0941614623844576,-0.3427270359020337,0.2983675637194399,0,KS,0,0,0,2,0,0,0,39.048191,-95.677956,2,1094681
Kansas,2011,12.89351851851852,70.9,346521,335019,285318,76585,43738,1005,143,29,36143,2869,138563,-1.1045163706301069,-0.288871652264464,0.3423515665603055,0,KS,1,1,0,5,0,0,0,39.048191,-95.677956,7,1043443
Kansas,2012,14.564814814814817,66.2,307585,333858,268086,86818,40586,974,99,39,49439,2885,140478,-1.024221873179407,-0.3116752311578693,0.2729628092029397,0,KS,1,0,0,2,0,0,0,39.048191,-95.677956,3,996347
Kansas,2013,12.064814814814817,69.8,326817,342507,288274,74902,44291,974,139,54,90002,2893,140506,-0.9425940937226036,-0.220903898427885,0.7850034877135607,0,KS,1,0,0,3,0,0,0,39.048191,-95.677956,4,1032500
Kansas,2014,12.046296296296294,70.0,316572,356144,291483,89512,49337,974,154,56,103135,2900,143425,-0.85162803114877,-0.2128860565574296,0.8411430472568907,0,KS,1,0,0,4,0,0,0,39.048191,-95.677956,5,1053711
Kansas,2015,13.500000000000004,64.2,273416,343677,280421,90254,47060,974,177,87,102495,2909,146173,-0.8407482369927474,-0.2078570252038452,0.7016279789050748,0,KS,0,1,0,3,0,0,0,39.048191,-95.677956,4,987768
Kansas,2016,13.98148148148148,62.1,253121,342812,276404,86245,47468,974,282,125,130272,2911,149928,-0.7341787381588898,-0.1924841461651615,0.8532867503788818,0,KS,0,0,0,2,0,0,0,39.048191,-95.677956,2,958582
Kansas,2017,13.611111111111107,58.5,216747,336290,279095,111367,46129,974,269,231,171344,2909,151466,-0.6043381894867462,-0.1524357013914497,1.1236671576174442,0,KS,0,0,0,2,0,0,0,39.048191,-95.677956,2,943499
Kansas,2018,12.555555555555555,62.4,227665,345583,321378,95854,46640,974,241,345,172134,2911,154583,-0.6087462876033713,-0.1040851206038586,1.2573773904164744,0,KS,1,0,0,3,0,0,0,39.048191,-95.677956,4,990480
Kentucky,1997,12.486111111111107,141.7,977760,563514,239307,0,13508,488,34522,4,0,3953,146958,-0.8177639024666402,-1.2885732769968543,0.5083901780212176,0,KY,0,0,0,1,0,0,0,38.186722,-84.875374,1,1780581
Kentucky,1998,14.546296296296294,139.7,958990,580206,212107,0,11476,552,31774,4,0,3985,151551,-0.7534446330993987,-1.344615591701877,0.332080451300745,0,KY,0,0,0,1,0,0,0,38.186722,-84.875374,1,1751303
Kentucky,1999,14.032407407407408,144.1,987592,606779,225390,0,11764,597,26144,4,0,4018,156261,-0.7229254662479916,-1.3639652197043413,0.3887688784380593,0,KY,1,0,0,1,0,0,1,38.186722,-84.875374,3,1819761
Kentucky,2000,13.148148148148143,145.0,997621,594541,234171,0,11972,597,23713,4,0,4049,152118,-0.7494482729658473,-1.3365951980795658,0.4627841652213136,0,KY,0,0,0,0,0,0,0,38.186722,-84.875374,0,1826333
Kentucky,2001,13.662037037037036,146.8,1013055,627963,216705,0,13024,672,39839,4,0,4068,151921,-0.6948589195821299,-1.32125286807677,0.4307265953092731,0,KY,0,0,0,1,0,0,0,38.186722,-84.875374,1,1857723
Kentucky,2002,13.796296296296294,147.6,950941,683158,236124,0,23396,733,40944,4,0,4090,155676,-0.632520788979561,-1.249494105423051,0.3907960225242687,0,KY,1,0,0,2,0,0,0,38.186722,-84.875374,3,1870223
Kentucky,2003,12.912037037037036,143.6,943652,644470,231384,0,29560,971,39974,4,0,4117,159180,-0.6638979614855575,-1.179182653760532,0.4289319067701718,0,KY,0,0,0,2,0,0,0,38.186722,-84.875374,2,1819506
Kentucky,2004,13.560185185185183,149.4,961759,703989,233361,0,32224,1071,37863,30,0,4146,163436,-0.5689757619356611,-1.2275003395260922,0.3861754559981051,0,KY,0,0,0,1,1,0,0,38.186722,-84.875374,2,1899109
Kentucky,2005,13.768518518518515,151.5,986263,697645,240853,0,43843,1238,29609,35,0,4183,168805,-0.4869362442685592,-1.265590624080826,0.3361666062495549,0,KY,0,0,0,0,1,0,0,38.186722,-84.875374,1,1924761
Kentucky,2006,13.78240740740741,153.9,1023263,699444,217166,0,42921,1391,25707,39,0,4219,173337,-0.4672936081094968,-1.300597721895667,0.3388173364947241,0,KY,0,0,0,2,0,0,0,38.186722,-84.875374,2,1939873
Kentucky,2007,14.287037037037036,154.3,1020709,690076,235876,0,47678,1608,16492,41,0,4257,171869,-0.4184214941387711,-1.3288293699552056,0.2801883180477384,0,KY,1,0,1,0,0,0,0,38.186722,-84.875374,2,1946661
Kentucky,2008,12.97222222222222,152.0,1024816,645708,233165,0,50683,1855,18895,48,0,4290,172151,-0.4715271291758079,-1.247925965873104,0.3690146144000285,0,KY,1,0,0,1,1,0,0,38.186722,-84.875374,3,1903689
Kentucky,2009,12.995370370370368,141.4,937106,640355,214261,0,50342,2258,32380,60,0,4317,165015,-0.5417356974456794,-1.0882455316209283,0.3375308045773406,0,KY,0,0,0,5,0,0,0,38.186722,-84.875374,5,1791722
Kentucky,2010,13.337962962962964,150.5,1009823,633866,239057,0,56892,2544,25173,67,0,4348,172045,-0.4207633901491393,-1.189766003113214,0.3143858533673414,0,KY,0,1,0,0,0,0,0,38.186722,-84.875374,1,1882746
Kentucky,2011,13.84722222222222,149.3,1010623,614823,229048,0,59195,2700,28850,86,0,4369,174136,-0.3944591785896262,-1.1818754015694852,0.258879265496764,0,KY,1,0,0,4,0,0,0,38.186722,-84.875374,5,1854494
Kentucky,2012,14.671296296296294,138.1,909705,598679,232701,0,55480,2712,22475,93,0,4386,176302,-0.4515180418627003,-1.1020409512918528,0.1637337795323586,0,KY,1,0,0,3,0,0,0,38.186722,-84.875374,4,1741085
Kentucky,2013,12.800925925925926,137.2,914774,564635,235703,0,62781,2712,31249,184,0,4405,179390,-0.4963820343989021,-0.9867091673201702,0.2937834514273561,0,KY,0,0,0,1,0,0,0,38.186722,-84.875374,1,1715112
Kentucky,2014,12.412037037037036,138.5,913452,573375,262278,0,64331,2712,29895,188,0,4414,179989,-0.4811191911925834,-0.96690183556054,0.3298219002684655,0,KY,0,0,0,0,0,0,1,38.186722,-84.875374,1,1749105
Kentucky,2015,13.648148148148149,128.9,796484,589890,276867,0,55225,2712,31717,198,0,4426,181323,-0.5246786149112873,-0.8742604242419872,0.2285361438081741,0,KY,0,0,0,2,0,0,1,38.186722,-84.875374,3,1663241
Kentucky,2016,14.40277777777778,124.1,736584,603055,279935,0,56967,2712,32108,366,0,4438,182619,-0.512776528619074,-0.8232776130619534,0.1454079120992064,0,KY,0,0,0,1,0,0,0,38.186722,-84.875374,1,1619574
Kentucky,2017,14.34259259259259,114.6,639356,578105,296673,0,56743,2712,41514,481,0,4452,184541,-0.5740026737886227,-0.6687874076480061,0.1244320680730308,0,KY,0,1,1,2,0,0,0,38.186722,-84.875374,4,1514134
Kentucky,2018,13.86574074074074,120.7,655909,604119,356460,0,58399,2712,40220,719,0,4461,187216,-0.5133660998845232,-0.6711770239726128,0.1869594709713727,0,KY,0,0,0,1,0,0,0,38.186722,-84.875374,1,1616488
Louisiana,1997,18.91203703703704,222.1,226065,1929691,1857072,141785,138717,328,10580,69,0,4421,201830,1.6582477482647453,-1.266848127800808,-0.5845260518896285,3,LA,0,0,0,0,0,0,0,30.457069,-91.187393,0,4154613
Louisiana,1998,20.35648148148148,207.8,225283,1850600,1679040,172341,136243,386,10838,71,0,4440,208683,1.5910509429912107,-1.2939960140034217,-0.8221815820685949,3,LA,1,0,0,1,2,0,0,30.457069,-91.187393,4,3927264
Louisiana,1999,19.916666666666664,207.7,227687,1972528,1558295,137016,139727,451,8199,67,0,4461,212955,1.544387786080382,-1.2358930860193902,-0.7543750436755803,3,LA,1,0,0,1,0,0,1,30.457069,-91.187393,3,3895526
Louisiana,2000,19.57870370370371,225.6,253263,2166184,1625863,164734,136411,451,5430,60,0,4472,206685,1.711973718667021,-1.3207736640848005,-0.6842531515127946,3,LA,1,0,0,0,0,0,1,30.457069,-91.187393,2,4210044
Louisiana,2001,19.25462962962963,198.8,239990,1965937,1347228,181041,128005,502,7566,57,0,4478,209046,1.394828337560343,-1.2119226671397656,-0.7987837745610116,3,LA,0,0,0,0,1,0,0,30.457069,-91.187393,1,3734196
Louisiana,2002,19.245370370370367,208.1,232109,1986027,1475464,180702,134453,544,9069,56,0,4497,213146,1.5260295150212275,-1.2115000249569692,-0.7704715564379911,3,LA,1,0,0,0,2,0,0,30.457069,-91.187393,3,3874302
Louisiana,2003,19.09722222222221,203.6,247978,1954979,1353179,168069,142841,700,9031,60,0,4521,221240,1.4768474185811358,-1.1690535883208983,-0.8053987165788045,3,LA,0,0,0,1,0,0,0,30.457069,-91.187393,1,3724205
Louisiana,2004,19.523148148148145,214.0,256716,2065896,1393140,178110,177923,778,11006,65,0,4552,231602,1.7547114221725535,-1.1951464554993123,-0.9206309339066144,3,LA,0,0,0,0,1,0,0,30.457069,-91.187393,1,3893862
Louisiana,2005,19.726851851851848,206.2,253518,1975571,1367497,163598,142779,902,8109,65,0,4577,245523,1.5590838845428776,-1.1707034619893346,-0.8418191680482772,3,LA,0,0,0,0,2,0,0,30.457069,-91.187393,2,3760184
Louisiana,2006,19.875000000000004,212.9,265214,2127341,1346690,174634,142569,996,7074,67,0,4303,243332,1.633628238286167,-1.213286238388165,-0.8392933328140245,3,LA,1,0,0,0,0,0,0,30.457069,-91.187393,1,3913879
Louisiana,2007,19.657407407407405,213.5,249800,2130984,1430621,179127,142605,1125,8171,77,0,4376,234620,1.6704779594223509,-1.1882827710542747,-0.8083435464744151,3,LA,0,0,0,1,0,0,0,30.457069,-91.187393,1,3990532
Louisiana,2008,19.245370370370367,215.5,262470,2193330,1369823,160658,102876,1279,10488,79,0,4436,235276,1.4938523298474478,-1.1652050184275873,-0.6244792979841715,3,LA,0,0,0,0,2,0,0,30.457069,-91.187393,2,3986281
Louisiana,2009,19.36111111111111,201.0,252519,2043436,1315265,175524,105568,1520,12067,83,0,4492,238666,1.4099546198994926,-1.1122110536464165,-0.7253224797029907,3,LA,1,0,0,1,0,0,0,30.457069,-91.187393,2,3786744
Louisiana,2010,19.143518518518515,213.2,259750,2048654,1482948,194818,121842,1708,10817,113,0,4545,247351,1.6273256798543794,-1.140366322568099,-0.7288057475185132,3,LA,0,0,0,0,0,0,0,30.457069,-91.187393,0,3986170
Louisiana,2011,19.842592592592595,216.1,269993,2019073,1535704,173859,122947,1891,10144,165,0,4575,234063,1.664074748881494,-1.1607734381464536,-0.743803687350307,3,LA,1,1,0,1,1,0,0,30.457069,-91.187393,4,3998629
Louisiana,2012,20.39814814814815,205.4,238811,1868341,1585876,164092,122167,1842,6470,319,0,4601,233623,1.6038036788440062,-1.1205145635310132,-0.8059175914428631,3,LA,0,0,0,0,1,0,0,30.457069,-91.187393,1,3857120
Louisiana,2013,19.027777777777786,198.3,228055,1836862,1504969,177156,139119,1842,9966,669,0,4625,226616,1.554713188699714,-1.0145382920084702,-0.8029658575841295,3,LA,0,0,0,0,0,0,0,30.457069,-91.187393,0,3747042
Louisiana,2014,18.375,197.0,209973,1789976,1547175,181059,160092,1842,10366,1075,0,4644,233676,1.622876664726762,-0.9427033049876592,-0.8241830622828503,3,LA,0,0,0,0,0,0,0,30.457069,-91.187393,0,3728183
Louisiana,2015,20.050925925925924,200.5,174221,1848823,1594208,160015,145621,1842,9310,1521,0,4665,232458,1.660280428576955,-0.9641667528755564,-0.8689013253827904,3,LA,0,1,0,1,0,0,0,30.457069,-91.187393,2,3777267
Louisiana,2016,20.41203703703704,202.7,140513,1831398,1718303,179391,162307,1842,10183,1852,0,4678,228252,1.8127084017380533,-0.9535445511700534,-0.955867637603884,3,LA,0,2,0,2,0,0,0,30.457069,-91.187393,4,3869605
Louisiana,2017,20.39814814814815,210.9,142267,1972031,1720323,161171,143092,1842,8349,1958,0,4671,231373,1.8021204249366811,-0.9614918461717828,-0.8347625342206978,3,LA,0,1,0,1,1,0,0,30.457069,-91.187393,3,3995792
Louisiana,2018,19.875000000000004,210.8,137818,1897045,1860683,179330,140228,1842,10741,2190,0,4660,237372,1.841503069567684,-0.9388269260956906,-0.788354453888356,3,LA,0,0,0,2,0,0,0,30.457069,-91.187393,2,4074876
Maine,1997,4.337962962962961,19.8,8966,256438,6470,0,124454,0,37256,117,0,1255,43035,-2.166152418234744,0.992601710977128,0.5583466111399247,4,ME,0,0,0,1,0,0,0,44.307167,-69.781693,1,271874
Maine,1998,6.38425925925926,19.5,7294,253121,5789,0,113231,0,37892,117,0,1259,44233,-2.123702523806651,0.9178537568950064,0.4225889541889015,4,ME,0,0,0,0,0,0,1,44.307167,-69.781693,1,266204
Maine,1999,6.555555555555554,20.6,6864,266171,6646,0,120655,5,38408,117,0,1267,46393,-2.071724209579236,0.9242305567725764,0.3891702162657204,4,ME,0,0,0,0,0,0,2,44.307167,-69.781693,2,279681
Maine,2000,4.9629629629629655,22.4,9980,259350,48041,0,126280,5,36630,110,0,1277,48524,-2.0829822830635147,0.9893282654358851,0.5144718824727391,4,ME,0,0,0,0,0,0,0,44.307167,-69.781693,0,317371
Maine,2001,5.916666666666666,22.6,7875,227875,101190,0,118708,6,27332,103,0,1286,49419,-2.057437542955031,0.9308787656620908,0.4626768547105029,4,ME,0,0,0,0,0,0,0,44.307167,-69.781693,0,336940
Maine,2002,5.388888888888888,24.1,8000,230101,126275,0,112129,7,28157,96,0,1296,50633,-2.0799827491357465,0.9578613065635138,0.5352029879993531,4,ME,0,0,0,0,0,0,0,44.307167,-69.781693,0,364376
Maine,2003,4.694444444444446,23.8,7481,265720,73517,0,100126,9,32123,89,0,1307,51728,-2.161599998115292,1.0066327876248036,0.622441981515065,4,ME,0,0,0,0,0,0,0,44.307167,-69.781693,0,346718
Maine,2004,4.689814814814814,24.2,7336,260353,89581,0,102313,10,34357,96,0,1314,53530,-2.1379215991048133,1.0231338372174053,0.6205613920319805,4,ME,0,0,0,0,0,0,0,44.307167,-69.781693,0,357270
Maine,2005,5.462962962962965,23.2,7059,263938,64818,0,119065,11,40905,97,0,1319,53612,-2.046422158721302,1.0299304053340237,0.5012002573844753,4,ME,0,0,0,0,0,0,0,44.307167,-69.781693,0,335815
Maine,2006,6.652777777777778,21.4,6618,235253,67557,0,110410,13,42435,109,0,1324,54270,-2.039960946237835,0.996598210348808,0.4236379152358763,4,ME,0,0,0,0,0,0,0,44.307167,-69.781693,0,309428
Maine,2007,4.8425925925925934,21.1,6583,233431,67227,0,118454,16,36948,116,979,1327,54001,-2.077935920658108,1.070835300243877,0.5512521549433899,4,ME,0,0,0,1,0,0,0,44.307167,-69.781693,1,307241
