state_name,year,co2_emissions,tempc,PC 1,PC 2,PC 3,state_abb,Class
Tennessee,1994,111.5,14.23611111,0.604044092,-0.711965216,0.178181231,TN,0
Tennessee,1995,118.4,14.13425926,0.627740887,-0.679698263,0.178181231,TN,0
Tennessee,1996,119.2,13.64351852,0.572658328,-0.632706768,0.178181231,TN,0
Tennessee,1997,122.4,13.80092593,0.610364021,-0.63996679,0.178181231,TN,0
Tennessee,1998,121.5,15.64351852,0.838048736,-0.8278354,0.178181231,TN,0
Tennessee,1999,122.2,15.16203704,0.783625874,-0.782132623,0.178181231,TN,0
Tennessee,2000,127.9,14.44444444,0.724528962,-0.694195295,0.178181231,TN,0
Tennessee,2001,125.9,14.58333333,0.734139601,-0.719535044,0.178181231,TN,0
Tennessee,2002,125.3,14.84722222,0.766291898,-0.751752639,0.178181231,TN,0
Tennessee,2003,123.5,14.1712963,0.67520651,-0.696583621,0.178181231,TN,0
Tennessee,2004,125.3,14.71759259,0.754503139,-0.74725869,0.178181231,TN,0
Tennessee,2005,126.5,14.86111111,0.780558607,-0.760810246,0.178181231,TN,0
Tennessee,2006,128.5,14.93981481,0.802492043,-0.764958233,0.178181231,TN,0
Tennessee,2007,128.1,15.52314815,0.87550224,-0.827673898,0.178181231,TN,0
Tennessee,2008,121.7,14.23611111,0.685342167,-0.730293957,0.178181231,TN,0
Tennessee,2009,102.8,14.20833333,0.590355146,-0.803971768,0.178181231,TN,0
Tennessee,2010,110.3,14.39814815,0.653426596,-0.797954191,0.178181231,TN,0
Tennessee,2011,106.7,14.96759259,0.70883642,-0.87155187,0.178181231,TN,0
Tennessee,2012,100.4,15.74074074,0.776280345,-0.975414054,0.178181231,TN,0
Tennessee,2013,98.7,13.9537037,0.547025731,-0.811121102,0.178181231,TN,0
Tennessee,2014,104.1,13.67592593,0.541329541,-0.767374865,0.178181231,TN,0
Tennessee,2015,100.3,15.01851852,0.692235452,-0.91740351,0.178181231,TN,0
Tennessee,2016,103.1,15.72222222,0.796134755,-0.979658209,0.178181231,TN,0
Tennessee,2017,98.6,15.53703704,0.752905277,-0.982845221,0.178181231,TN,0
Tennessee,2018,95.3,15.04166667,0.676915279,-0.951084779,0.178181231,TN,0
Texas,1990,579.3,18.6712963,5.706137023,3.664649084,-0.316484243,TX,2
Texas,1991,575,18.19907407,5.628077424,3.69031868,-0.316484243,TX,2
Texas,1992,581.1,17.99537037,5.63509649,3.729493272,-0.316484243,TX,2
Texas,1993,595.9,17.82407407,5.689298517,3.798777227,-0.316484243,TX,2
Texas,1994,598.8,18.65277778,5.809293487,3.72467166,-0.316484243,TX,2
Texas,1995,601.5,18.4537037,5.800031575,3.750386802,-0.316484243,TX,2
Texas,1996,646.5,18.5787037,6.040956313,3.906200153,-0.316484243,TX,2
Texas,1997,668,17.73611111,6.04460318,4.066812217,-0.316484243,TX,2
Texas,1998,677.9,19.4537037,6.310239395,3.932491342,-0.316484243,TX,2
Texas,1999,659.7,19.22685185,6.193879134,3.880974143,-0.316484243,TX,2
Texas,2000,678.8,19.15740741,6.282113486,3.95673936,-0.316484243,TX,2
Texas,2001,674.7,18.72222222,6.209667748,3.979549322,-0.316484243,TX,2
Texas,2002,687,18.34722222,6.226051707,4.059205698,-0.316484243,TX,2
Texas,2003,681.3,18.61111111,6.23291588,4.007478559,-0.316484243,TX,2
Texas,2004,682.6,18.46759259,6.223645384,4.02240107,-0.316484243,TX,2
Texas,2005,654.4,18.87037037,6.136277441,3.871009742,-0.316484243,TX,2
Texas,2006,653.8,19.50925926,6.215229199,3.802091927,-0.316484243,TX,2
Texas,2007,652.9,18.24537037,6.055229488,3.918246127,-0.316484243,TX,2
Texas,2008,624.5,18.62962963,5.964558769,3.767902076,-0.316484243,TX,2
Texas,2009,585.9,18.75462963,5.79095662,3.603911929,-0.316484243,TX,2
Texas,2010,622,18.38888889,5.926507364,3.773706662,-0.316484243,TX,2
Texas,2011,639.1,19.63425926,6.168911804,3.713143763,-0.316484243,TX,2
Texas,2012,628.4,19.87037037,6.147517073,3.645008157,-0.316484243,TX,2
Texas,2013,657.8,18.39351852,6.111181094,3.897914098,-0.316484243,TX,2
Texas,2014,664.1,18.25,6.126702876,3.931963612,-0.316484243,TX,2
Texas,2015,659.7,18.77777778,6.172945996,3.859383414,-0.316484243,TX,2
Texas,2016,662.8,19.52777778,6.284110548,3.793745443,-0.316484243,TX,2
Texas,2017,677.3,19.62037037,6.369757992,3.836055697,-0.316484243,TX,2
Texas,2018,701.1,18.88888889,6.398675814,3.994592043,-0.316484243,TX,2
Utah,1990,54.5,9.273148148,-0.954668628,0.084240548,-1.145380547,UT,1
Utah,1991,53.4,8.597222222,-1.042283097,0.142087347,-1.145380547,UT,1
Utah,1992,55.2,9.430555556,-0.927164658,0.063320751,-1.145380547,UT,1
Utah,1993,56.8,8.240740741,-1.065523892,0.181789026,-1.145380547,UT,1
Utah,1994,57.9,9.819444444,-0.86085522,0.027397299,-1.145380547,UT,1
Utah,1995,58.2,9.537037037,-0.892417306,0.052087083,-1.145380547,UT,1
Utah,1996,59,9.768518519,-0.857367569,0.028396673,-1.145380547,UT,1
Utah,1997,61,8.990740741,-0.942321791,0.108070176,-1.145380547,UT,1
Utah,1998,63.7,9.050925926,-0.91922852,0.108412325,-1.145380547,UT,1
Utah,1999,62.7,9.532407407,-0.861904362,0.053369381,-1.145380547,UT,1
Utah,2000,65.4,10.12037037,-0.772945182,0.00205937,-1.145380547,UT,1
Utah,2001,63.4,9.990740741,-0.796845269,0.00299879,-1.145380547,UT,1
Utah,2002,62.7,9.347222222,-0.878431958,0.059204126,-1.145380547,UT,1
Utah,2003,63.4,10.33333333,-0.749701373,-0.038722352,-1.145380547,UT,1
Utah,2004,66.1,9.277777778,-0.865850943,0.070814279,-1.145380547,UT,1
Utah,2005,67.5,9.62962963,-0.812804083,0.037638792,-1.145380547,UT,1
Utah,2006,68.8,9.537037037,-0.815719097,0.047577322,-1.145380547,UT,1
Utah,2007,70.7,9.939814815,-0.753837527,0.011330555,-1.145380547,UT,1
Utah,2008,69.9,8.949074074,-0.879252897,0.101135036,-1.145380547,UT,1
Utah,2009,65,9.134259259,-0.878244068,0.060170734,-1.145380547,UT,1
Utah,2010,64.1,9.064814815,-0.889178828,0.059427937,-1.145380547,UT,1
Utah,2011,64.6,8.671296296,-0.93361573,0.09575694,-1.145380547,UT,1
Utah,2012,62,10.52314815,-0.713204847,-0.099521029,-1.145380547,UT,1
Utah,2013,67.2,8.75,-0.906512804,0.08980792,-1.145380547,UT,1
Utah,2014,65.5,10.24537037,-0.726127688,-0.067139325,-1.145380547,UT,1
Utah,2015,63.8,10.40740741,-0.712140656,-0.0935969,-1.145380547,UT,1
Utah,2016,59,10.12962963,-0.768413095,-0.088869748,-1.145380547,UT,1
Utah,2017,58.7,10.39814815,-0.73419549,-0.120392812,-1.145380547,UT,1
Utah,2018,60.3,10.22222222,-0.746022848,-0.101151057,-1.145380547,UT,1
Vermont,1990,5.5,6.694444444,-2.020075807,0.388024253,-0.308758821,VT,1
Vermont,1991,5.7,6.402777778,-2.053289281,0.413237675,-0.308758821,VT,1
Vermont,1992,6.2,4.791666667,-2.249679989,0.568729121,-0.308758821,VT,1
Vermont,1993,6.2,5.097222222,-2.209352678,0.534728965,-0.308758821,VT,1
Vermont,1994,6,5.180555556,-2.197750073,0.521712007,-0.308758821,VT,1
Vermont,1995,6,5.736111111,-2.126223121,0.463245037,-0.308758821,VT,1
Vermont,1996,6.3,5.550925926,-2.145652013,0.478419949,-0.308758821,VT,1
Vermont,1997,6.5,5.037037037,-2.206598501,0.52538165,-0.308758821,VT,1
Vermont,1998,6.3,7.319444444,-1.92055461,0.297147353,-0.308758821,VT,1
Vermont,1999,6.5,6.819444444,-1.979767784,0.342749786,-0.308758821,VT,1
Vermont,2000,6.8,5.458333333,-2.145950543,0.473009339,-0.308758821,VT,1
Vermont,2001,6.6,6.546296296,-2.008971603,0.361672038,-0.308758821,VT,1
Vermont,2002,6.4,6.425925926,-2.022790927,0.368591002,-0.308758821,VT,1
Vermont,2003,6.6,5.268518519,-2.164047601,0.478532093,-0.308758821,VT,1
Vermont,2004,7.1,5.467592593,-2.134529799,0.456865687,-0.308758821,VT,1
Vermont,2005,6.8,6.342592593,-2.024624176,0.365987946,-0.308758821,VT,1
Vermont,2006,6.7,7.25462963,-1.909104693,0.272250573,-0.308758821,VT,1
Vermont,2007,6.5,5.652777778,-2.107810778,0.424158061,-0.308758821,VT,1
Vermont,2008,6,6.138888889,-2.047429621,0.370574728,-0.308758821,VT,1
Vermont,2009,6.2,5.712962963,-2.097398457,0.408927735,-0.308758821,VT,1
Vermont,2010,5.9,7.152777778,-1.917004757,0.26277312,-0.308758821,VT,1
Vermont,2011,5.8,6.833333333,-1.955172394,0.289557457,-0.308758821,VT,1
Vermont,2012,5.5,7.694444444,-1.847000085,0.200038984,-0.308758821,VT,1
Vermont,2013,5.8,6.240740741,-2.024738266,0.339360319,-0.308758821,VT,1
Vermont,2014,5.9,5.527777778,-2.111024758,0.405422313,-0.308758821,VT,1
Vermont,2015,6.2,5.907407407,-2.059965572,0.36532035,-0.308758821,VT,1
Vermont,2016,5.9,7.027777778,-1.91943808,0.250428886,-0.308758821,VT,1
Vermont,2017,5.9,6.555555556,-1.976176318,0.292547704,-0.308758821,VT,1
Vermont,2018,5.9,6.231481481,-2.014425881,0.320167671,-0.308758821,VT,1
Virginia,1990,95.5,14.10185185,0.364034069,-0.580083638,0.199154469,VA,0
Virginia,1991,96.8,13.875,0.344363693,-0.557005524,0.199154469,VA,0
Virginia,1992,98.3,12.4537037,0.176620056,-0.416265331,0.199154469,VA,0
Virginia,1993,102.3,12.81018519,0.243136672,-0.439947866,0.199154469,VA,0
Virginia,1994,101.2,12.94444444,0.256632149,-0.461391664,0.199154469,VA,0
Virginia,1995,103.5,12.76851852,0.248275711,-0.43947213,0.199154469,VA,0
Virginia,1996,108.2,12.23148148,0.206753417,-0.37303068,0.199154469,VA,0
Virginia,1997,110.1,12.5,0.251879625,-0.396137862,0.199154469,VA,0
Virginia,1998,112.7,14.13425926,0.470919234,-0.550228558,0.199154469,VA,0
Virginia,1999,114.9,13.48148148,0.402556523,-0.482023382,0.199154469,VA,0
Virginia,2000,123.7,12.72222222,0.353630884,-0.378149511,0.199154469,VA,0
Virginia,2001,121.6,13.24537037,0.410700681,-0.441478198,0.199154469,VA,0
Virginia,2002,120.1,13.64351852,0.455145731,-0.490278239,0.199154469,VA,0
Virginia,2003,124.2,12.75,0.366159988,-0.391244166,0.199154469,VA,0
Virginia,2004,128.4,13.26851852,0.453890284,-0.43001974,0.199154469,VA,0
Virginia,2005,130,13.2962963,0.467484856,-0.430713907,0.199154469,VA,0
Virginia,2006,123.5,13.65277778,0.481937688,-0.494563148,0.199154469,VA,0
Virginia,2007,128.7,13.77777778,0.525515894,-0.491000745,0.199154469,VA,0
Virginia,2008,117.5,13.1712963,0.39648759,-0.478586829,0.199154469,VA,0
Virginia,2009,106.2,12.86574074,0.304518563,-0.496006247,0.199154469,VA,0
Virginia,2010,109.1,13.29166667,0.374247445,-0.53069306,0.199154469,VA,0
Virginia,2011,100.2,13.87962963,0.405688539,-0.626377719,0.199154469,VA,0
Virginia,2012,98.3,14.19444444,0.437750326,-0.668552315,0.199154469,VA,0
Virginia,2013,105.3,12.84259259,0.305944762,-0.513568756,0.199154469,VA,0
Virginia,2014,104.4,12.46759259,0.256877107,-0.48440767,0.199154469,VA,0
Virginia,2015,103.4,13.62962963,0.399133621,-0.606054717,0.199154469,VA,0
Virginia,2016,104.3,13.9537037,0.446234626,-0.638424369,0.199154469,VA,0
Virginia,2017,98.8,14.06018519,0.434446274,-0.673981397,0.199154469,VA,0
Virginia,2018,103.1,13.64814815,0.406540418,-0.621303515,0.199154469,VA,0
Washington,1990,66.5,8.481481481,-1.045101139,0.466561609,-2.252383658,WA,1
Washington,1991,67.4,8.407407407,-1.047688451,0.473157623,-2.252383658,WA,1
Washington,1992,74.1,9.24537037,-0.907695808,0.412682401,-2.252383658,WA,1
Washington,1993,71,7.541666667,-1.133492379,0.563464187,-2.252383658,WA,1
Washington,1994,75.3,8.833333333,-0.948778459,0.449405268,-2.252383658,WA,1
Washington,1995,73.4,8.634259259,-0.980849267,0.457523566,-2.252383658,WA,1
Washington,1996,76.3,7.560185185,-1.098318231,0.569637633,-2.252383658,WA,1
Washington,1997,75.5,8.393518519,-0.996091776,0.480924995,-2.252383658,WA,1
Washington,1998,76.4,9.222222222,-0.886013718,0.399168627,-2.252383658,WA,1
Washington,1999,76.7,8.300925926,-0.997308219,0.486384712,-2.252383658,WA,1
Washington,2000,78.4,7.875,-1.039839372,0.53047582,-2.252383658,WA,1
Washington,2001,78.4,8.263888889,-0.989112181,0.488320059,-2.252383658,WA,1
Washington,2002,72,8.296296296,-1.014607483,0.456569597,-2.252383658,WA,1
Washington,2003,74,8.986111111,-0.916408257,0.392613844,-2.252383658,WA,1
Washington,2004,75.4,9.106481481,-0.892249954,0.382092814,-2.252383658,WA,1
Washington,2005,76.2,8.518518519,-0.959465706,0.438599181,-2.252383658,WA,1
Washington,2006,73.9,8.615740741,-0.956542544,0.416189615,-2.252383658,WA,1
Washington,2007,79.3,8.217592593,-0.977260785,0.471716171,-2.252383658,WA,1
Washington,2008,76,7.643518519,-1.063072892,0.511179128,-2.252383658,WA,1
Washington,2009,73.7,7.981481481,-1.030105631,0.465208926,-2.252383658,WA,1
Washington,2010,73.6,8.37962963,-0.978718743,0.421764447,-2.252383658,WA,1
Washington,2011,68.7,7.513888889,-1.10886396,0.483651378,-2.252383658,WA,1
Washington,2012,68.5,8.365740741,-1.001351347,0.395421624,-2.252383658,WA,1
Washington,2013,73.2,8.416666667,-0.969496707,0.404320753,-2.252383658,WA,1
Washington,2014,71.6,9.097222222,-0.890303464,0.327499736,-2.252383658,WA,1
Washington,2015,73.4,9.986111111,-0.768251772,0.243296069,-2.252383658,WA,1
Washington,2016,78.9,9.208333333,-0.835851399,0.336358475,-2.252383658,WA,1
Washington,2017,79.1,8.231481481,-0.954574999,0.428629089,-2.252383658,WA,1
Washington,2018,78.8,8.916666667,-0.868357993,0.356328003,-2.252383658,WA,1
West Virginia,1990,104,12.18518519,-0.031807082,-0.128596358,-1.231756418,WV,1
West Virginia,1991,96.2,12.13888889,-0.074066331,-0.157999865,-1.231756418,WV,1
West Virginia,1992,98.3,10.7037037,-0.240568209,-0.013605165,-1.231756418,WV,1
West Virginia,1993,99,11.03703704,-0.193303351,-0.047646076,-1.231756418,WV,1
West Virginia,1994,106.6,10.99537037,-0.158624613,-0.018591502,-1.231756418,WV,1
West Virginia,1995,105.1,10.875,-0.178889929,-0.016645559,-1.231756418,WV,1
West Virginia,1996,107.8,10.41203704,-0.221084795,0.034895663,-1.231756418,WV,1
West Virginia,1997,111.2,10.5462963,-0.185276267,0.030666167,-1.231756418,WV,1
West Virginia,1998,115.2,12.34722222,0.061504939,-0.134380177,-1.231756418,WV,1
West Virginia,1999,116.2,11.68055556,-0.01454123,-0.069406215,-1.231756418,WV,1
West Virginia,2000,115.4,10.98611111,-0.102979248,-0.008599438,-1.231756418,WV,1
West Virginia,2001,104.8,11.49537037,-0.089789637,-0.103084764,-1.231756418,WV,1
West Virginia,2002,118.1,11.7962963,0.015907362,-0.085754002,-1.231756418,WV,1
West Virginia,2003,114.6,10.87962963,-0.1136515,-0.013527529,-1.231756418,WV,1
West Virginia,2004,111.6,11.50925926,-0.047755577,-0.090720127,-1.231756418,WV,1
West Virginia,2005,113.6,11.53240741,-0.032755393,-0.089431045,-1.231756418,WV,1
West Virginia,2006,113.8,11.68518519,-0.010502838,-0.10771418,-1.231756418,WV,1
West Virginia,2007,116,11.8287037,0.020511084,-0.117440334,-1.231756418,WV,1
West Virginia,2008,111.8,10.99537037,-0.102118816,-0.056047246,-1.231756418,WV,1
West Virginia,2009,90.5,10.96759259,-0.20900613,-0.138906019,-1.231756418,WV,1
West Virginia,2010,101.5,11.13888889,-0.13089117,-0.117687184,-1.231756418,WV,1
West Virginia,2011,98.7,11.94444444,-0.042048254,-0.211332088,-1.231756418,WV,1
West Virginia,2012,93.2,12.39814815,-0.010503772,-0.280870801,-1.231756418,WV,1
West Virginia,2013,95.2,10.98611111,-0.174612639,-0.139124087,-1.231756418,WV,1
West Virginia,2014,100.8,10.43518519,-0.213405635,-0.06788051,-1.231756418,WV,1
West Virginia,2015,92.9,11.74537037,-0.086873789,-0.230421673,-1.231756418,WV,1
West Virginia,2016,95.3,12.30092593,-0.003446544,-0.279707682,-1.231756418,WV,1
West Virginia,2017,91.4,12.22685185,-0.029834443,-0.291473591,-1.231756418,WV,1
West Virginia,2018,89.9,11.83333333,-0.084188256,-0.262795389,-1.231756418,WV,1
Wisconsin,1990,86.2,6.967592593,-1.20535819,1.183676752,-0.553883165,WI,1
Wisconsin,1991,88.5,6.509259259,-1.248958668,1.233234725,-0.553883165,WI,1
Wisconsin,1992,87.9,5.962962963,-1.317916318,1.280307729,-0.553883165,WI,1
Wisconsin,1993,90.8,5.398148148,-1.371830458,1.342581992,-0.553883165,WI,1
Wisconsin,1994,94.1,6.097222222,-1.266029698,1.282693081,-0.553883165,WI,1
Wisconsin,1995,97,6.00462963,-1.261011183,1.298752253,-0.553883165,WI,1
Wisconsin,1996,101.2,4.708333333,-1.399767169,1.43758762,-0.553883165,WI,1
Wisconsin,1997,103.6,5.912037037,-1.235451966,1.324869133,-0.553883165,WI,1
Wisconsin,1998,102,8.5,-0.918217018,1.061375392,-0.553883165,WI,1
Wisconsin,1999,106.6,7.430555556,-1.026678837,1.179539552,-0.553883165,WI,1
Wisconsin,2000,108.5,6.592592593,-1.119639929,1.264720673,-0.553883165,WI,1
Wisconsin,2001,106.5,7.402777778,-1.026252476,1.173683,-0.553883165,WI,1
Wisconsin,2002,107.7,6.990740741,-1.069529544,1.21450214,-0.553883165,WI,1
Wisconsin,2003,105.7,6.222222222,-1.173162046,1.277967862,-0.553883165,WI,1
Wisconsin,2004,108.5,6.398148148,-1.135128651,1.267365323,-0.553883165,WI,1
Wisconsin,2005,111.6,7.259259259,-1.010097593,1.190853213,-0.553883165,WI,1
Wisconsin,2006,103.7,7.773148148,-0.98294238,1.10624338,-0.553883165,WI,1
Wisconsin,2007,105.3,7.078703704,-1.059480104,1.176231118,-0.553883165,WI,1
Wisconsin,2008,105.8,5.430555556,-1.260492981,1.335347277,-0.553883165,WI,1
Wisconsin,2009,96.7,5.768518519,-1.261243219,1.26336435,-0.553883165,WI,1
Wisconsin,2010,98.9,7.481481481,-1.034364883,1.100040978,-0.553883165,WI,1
Wisconsin,2011,97.9,6.740740741,-1.129572303,1.164613566,-0.553883165,WI,1
Wisconsin,2012,90.9,8.550925926,-0.936178565,0.956581636,-0.553883165,WI,1
Wisconsin,2013,101.3,5.430555556,-1.27183395,1.297651606,-0.553883165,WI,1
Wisconsin,2014,101.5,4.569444444,-1.376113272,1.378594992,-0.553883165,WI,1
Wisconsin,2015,100.2,7.12037037,-1.062012957,1.119873585,-0.553883165,WI,1
Wisconsin,2016,95.9,7.884259259,-0.985807664,1.024568381,-0.553883165,WI,1
Wisconsin,2017,98.5,7.064814815,-1.072986752,1.110614926,-0.553883165,WI,1
Wisconsin,2018,101.3,6.226851852,-1.161485235,1.199238908,-0.553883165,WI,1
Wyoming,1990,57.2,5.472222222,-1.761580146,1.05507127,-1.910966196,WY,1
Wyoming,1991,55.5,5.398148148,-1.777059443,1.051721241,-1.910966196,WY,1
Wyoming,1992,61.5,5.828703704,-1.691381578,1.028440083,-1.910966196,WY,1
Wyoming,1993,58.3,3.824074074,-1.955229118,1.208290122,-1.910966196,WY,1
Wyoming,1994,60.5,6.060185185,-1.663062644,0.993767678,-1.910966196,WY,1
Wyoming,1995,58.3,5.375,-1.757286957,1.048312715,-1.910966196,WY,1
Wyoming,1996,59.7,5.023148148,-1.792061309,1.084006777,-1.910966196,WY,1
Wyoming,1997,58.9,5.111111111,-1.782856006,1.06824149,-1.910966196,WY,1
Wyoming,1998,64.1,5.856481481,-1.661856469,1.011089949,-1.910966196,WY,1
Wyoming,1999,62.8,6.194444444,-1.623930752,0.968945148,-1.910966196,WY,1
Wyoming,2000,63.5,5.856481481,-1.660442709,1.000602162,-1.910966196,WY,1
Wyoming,2001,63.9,6.222222222,-1.610620992,0.962242007,-1.910966196,WY,1
Wyoming,2002,62.7,5.208333333,-1.740908599,1.052781773,-1.910966196,WY,1
Wyoming,2003,64.6,6.138888889,-1.613161121,0.964882845,-1.910966196,WY,1
Wyoming,2004,64.7,5.782407407,-1.654959236,0.996056975,-1.910966196,WY,1
Wyoming,2005,63.9,6.023148148,-1.626687485,0.965339746,-1.910966196,WY,1
Wyoming,2006,64.7,6.208333333,-1.597415459,0.946180228,-1.910966196,WY,1
Wyoming,2007,67,6.273148148,-1.575727799,0.944539128,-1.910966196,WY,1
Wyoming,2008,67.6,4.824074074,-1.751400672,1.084554994,-1.910966196,WY,1
Wyoming,2009,64.2,4.958333333,-1.749309642,1.054312773,-1.910966196,WY,1
Wyoming,2010,65.7,5.527777778,-1.668611694,1.000224637,-1.910966196,WY,1
Wyoming,2011,64.4,5.032407407,-1.734684781,1.039635881,-1.910966196,WY,1
Wyoming,2012,66.9,7.106481481,-1.46125276,0.842119177,-1.910966196,WY,1
Wyoming,2013,68.8,5.375,-1.66572368,1.014746501,-1.910966196,WY,1
Wyoming,2014,65.8,5.625,-1.64720499,0.974707212,-1.910966196,WY,1
Wyoming,2015,63.9,6.75462963,-1.513455484,0.852788928,-1.910966196,WY,1
Wyoming,2016,61.1,6.615740741,-1.542477877,0.851574207,-1.910966196,WY,1
Wyoming,2017,62.5,6.222222222,-1.582452169,0.891346071,-1.910966196,WY,1
Wyoming,2018,63.6,5.782407407,-1.629691708,0.934501206,-1.910966196,WY,1
